timestamp,latitude,longitude,temperature,air_quality
1/28/2019,40.7553689,-8.6455126,81,55
5/15/2019,-20.0791909,30.8384093,51,82
3/14/2019,49.660465,32.3448813,18,78
1/23/2019,34.289806,105.037225,31,73
5/15/2019,-6.2956209,106.6173415,59,35
2/28/2019,55.0385549,55.9861219,81,67
3/25/2019,38.5574091,-121.4848927,27,39
6/18/2019,-27.451456,-59.029959,20,51
12/27/2018,40.6502768,-73.9299499,73,41
3/4/2019,11.3451287,-72.3628361,66,5
8/21/2019,51.9075123,16.2061552,67,57
5/29/2019,10.3696393,-66.9571026,89,50
2/15/2019,9.939624,126.065213,56,23
6/8/2019,-6.6763886,108.5270231,48,21
3/30/2019,2.157713,100.8162,28,71
2/26/2019,41.3047616,69.2817267,100,54
7/3/2019,39.1605965,-9.3472738,48,43
4/13/2019,-7.9780918,112.8007246,100,20
4/20/2019,43.7713642,17.0283262,1,15
6/16/2019,58.7500889,16.8539366,15,5
9/12/2019,27.999411,115.932899,77,92
6/19/2019,27.775323,108.796556,77,81
2/25/2019,-8.5891214,125.3411388,46,94
10/3/2019,29.003994,92.564016,93,51
8/4/2019,-7.6772147,109.0185719,84,63
9/22/2019,-7.893728,110.1434668,59,74
6/4/2019,47.028397,129.0207931,64,89
7/14/2019,46.136968,15.3941873,50,4
2/18/2019,49.7877327,37.1720386,22,86
4/8/2019,5.0153677,-9.0377612,76,53
4/28/2019,-9.483333,-72.716667,56,11
6/7/2019,-7.4873219,111.4156647,79,5
11/29/2018,5.329576,103.1369108,74,49
2/2/2019,36.759507,110.632006,33,46
9/29/2019,-18.1450471,31.8477213,12,53
5/21/2019,-0.9342008,100.3617345,52,19
3/9/2019,7.1889377,124.6303406,51,71
3/6/2019,41.3272921,-8.6275135,75,37
8/4/2019,24.9104797,69.3504869,1,88
7/4/2019,22.7325323,-12.4753205,63,97
8/16/2019,29.584292,111.380014,6,74
10/2/2019,15.79903,120.4542479,15,68
2/21/2019,13.7583256,-87.16535,30,77
4/13/2019,40.4843379,-7.8884665,29,53
5/7/2019,58.4046127,13.8543626,28,74
2/16/2019,-8.83126,121.05243,48,76
11/19/2019,38.9693412,-9.1822048,24,63
6/28/2019,18.7744983,98.9989307,42,1
11/13/2019,39.7376099,45.3925813,21,99
10/19/2019,-8.0433348,113.0762954,2,95
7/4/2019,18.8839458,100.3031364,24,31
10/25/2019,-21.8047006,-54.5432691,77,83
12/18/2018,31.070643,113.943274,95,71
6/12/2019,44.1087666,-79.4985091,4,35
8/24/2019,48.9089753,2.3011787,97,99
11/10/2019,40.2343129,44.2868976,70,62
5/8/2019,28.6517195,-100.5577685,35,5
3/7/2019,-6.9401945,106.9247932,5,45
5/18/2019,32.9629396,-96.6691579,61,69
4/21/2019,36.3566484,43.1640004,60,20
3/28/2019,45.4698284,13.6405292,51,57
5/5/2019,45.6103043,79.467517,92,30
10/10/2019,40.9178949,-8.4250467,15,31
10/2/2019,57.9910574,11.5482426,18,46
5/11/2019,-12.67442,-75.325157,42,42
4/21/2019,-23.0246201,-45.5558631,87,14
11/10/2019,32.463219,-116.827715,76,62
6/7/2019,43.7441795,2.511999,33,49
7/19/2019,26.4068381,-80.1058665,82,95
4/16/2019,31.697836,35.22853,49,43
9/15/2019,42.1333129,24.5376727,58,55
7/16/2019,40.2259198,21.8296162,96,25
9/27/2019,46.272878,102.7790303,69,72
10/22/2019,24.1838881,120.617471,79,32
4/2/2019,-20.6869406,-41.4812771,33,63
1/18/2019,51.9956496,70.9359277,78,59
7/5/2019,20.7917375,-102.7817591,35,79
10/12/2019,34.620202,112.453926,37,43
10/28/2019,43.8345697,87.5861351,40,53
4/1/2019,52.6638144,-8.6340751,49,78
8/23/2019,38.6015735,-9.1396466,24,37
7/22/2019,30.939169,100.311368,96,88
4/19/2019,31.647135,120.93382,11,63
11/5/2019,49.0395242,16.6188111,24,52
8/3/2019,-6.8416993,-70.2408325,3,57
10/14/2019,39.8343699,-8.8501923,17,15
8/24/2019,35.83339,102.6395,53,16
1/11/2019,27.88157,102.267712,7,3
10/17/2019,60.889349,24.5208664,45,65
3/12/2019,49.6400856,17.2107059,14,64
8/9/2019,33.92692,116.475691,31,41
4/26/2019,39.593883,125.6030836,18,75
1/2/2019,47.4936583,21.66245,66,44
10/23/2019,10.468522,-66.1059484,19,27
1/12/2019,9.364014,123.2468727,54,2
11/15/2019,39.856317,96.779317,24,69
5/14/2019,-8.8143,121.2744,66,3
2/11/2019,-7.7911198,-79.2197376,26,12
8/6/2019,42.0096857,-4.5288016,31,70
3/23/2019,35.0354386,9.4839392,37,51
12/9/2018,31.790235,34.759291,36,8
2/13/2019,41.4716583,-8.3564179,98,6
7/15/2019,32.4322509,74.5809328,30,1
10/12/2019,42.8201977,74.1122506,82,100
12/4/2018,14.8533744,100.9894413,20,100
9/24/2019,18.7915629,100.7832784,43,24
10/17/2019,36.3029195,139.9768546,88,19
10/6/2019,43.4829443,44.5893304,85,57
7/10/2019,22.863502,114.333767,74,85
12/5/2018,6.6172697,101.4284143,5,49
5/12/2019,25.823925,111.014357,57,79
7/7/2019,15.226768,102.496025,46,32
5/26/2019,-28.4627561,-65.780154,75,88
5/19/2019,30.20003,115.038835,18,33
3/2/2019,8.5531389,123.7669004,22,44
1/28/2019,39.928353,116.416357,47,62
7/3/2019,52.2608863,6.9041984,9,71
7/3/2019,40.288561,-8.4435315,26,6
12/20/2018,28.264515,115.9608,56,26
12/1/2018,32.6947983,-17.0982397,99,52
1/24/2019,33.551052,119.113185,41,69
4/21/2019,38.7222088,-9.3435691,70,24
1/12/2019,8.016667,-80.45,86,87
10/12/2019,-9.7413641,-36.4580775,47,11
1/9/2019,44.6603148,-1.1648341,46,99
5/13/2019,32.19828,119.47016,60,58
1/9/2019,47.3892142,0.6942885,47,22
9/29/2019,43.2625974,23.6556259,66,58
12/24/2018,-5.282644,123.5839983,91,43
11/22/2018,24.094765,116.00509,75,17
11/12/2019,25.714796,100.193584,27,49
5/19/2019,45.2557594,41.8390104,9,65
2/6/2019,-7.934176,-35.2920979,1,21
8/12/2019,26.207631,113.767529,6,44
7/21/2019,19.701143,110.242109,81,79
12/15/2018,-7.2792087,112.7657727,70,2
4/3/2019,22.8387258,112.3810562,35,82
12/5/2018,-33.3077816,-66.328463,53,100
5/30/2019,-22.2592565,-50.9706116,68,93
5/31/2019,54.9428925,20.2216245,70,44
3/6/2019,14.5598603,121.0335354,100,34
11/13/2019,42.4999931,18.6517064,41,50
11/22/2018,-11.5741352,-77.2663771,48,54
6/5/2019,57.315861,107.092445,96,76
6/19/2019,22.251924,112.794065,76,77
9/23/2019,-8.314,123.252,82,15
6/26/2019,-7.2929068,107.2666396,80,48
8/26/2019,23.696329,117.433977,83,72
12/29/2018,-37.1468126,175.5477294,90,68
10/31/2019,52.2060223,23.083666,75,81
10/13/2019,28.2706055,69.0006638,47,42
8/27/2019,4.870121,-75.62239,89,14
10/14/2019,17.9567646,-102.1943485,52,49
11/7/2019,39.2167,-9.2167,17,35
6/20/2019,7.116798,125.9279251,94,80
10/12/2019,38.1086472,140.8706157,65,65
2/2/2019,-32.972878,-60.6916164,60,76
4/9/2019,40.753655,111.673881,28,7
4/20/2019,14.8823312,120.224318,43,63
9/24/2019,12.9653403,5.7418305,51,75
6/26/2019,40.6400629,22.9444191,87,42
6/6/2019,46.1544155,14.9301007,4,57
7/2/2019,50.4216642,14.3468802,93,5
2/4/2019,-2.7529366,33.9164563,6,32
10/4/2019,16.2569214,43.9436788,45,80
12/8/2018,-12.6010371,-38.965934,70,31
10/16/2019,-6.3874037,106.8620891,87,30
6/15/2019,49.63336,-105.98446,93,76
11/7/2019,40.794611,114.8869194,60,72
8/9/2019,42.611806,-71.3329476,40,64
3/1/2019,59.9112915,10.7140212,93,15
7/13/2019,-7.0294857,-34.8458603,74,49
4/17/2019,11.9647609,121.9252429,81,47
6/23/2019,47.9318074,5.2893597,37,16
10/27/2019,57.8308498,50.0688474,53,16
8/8/2019,55.747854,37.7783839,66,57
12/26/2018,-24.2298687,-65.1737343,96,18
11/16/2019,51.8063451,26.0265105,97,2
3/16/2019,-17.6282228,18.6101405,83,8
1/18/2019,41.09028,128.29333,27,23
2/26/2019,36.625656,114.538961,72,75
2/19/2019,49.9581804,22.281877,44,79
4/13/2019,60.6302526,28.7309501,45,49
11/7/2019,31.1655344,121.6793537,89,86
6/15/2019,38.2019852,-7.7430854,98,31
8/2/2019,39.4242713,-8.6985716,9,1
9/21/2019,56.213277,43.29085,55,26
6/12/2019,25.5810414,89.6616352,91,46
2/19/2019,39.858427,116.287149,100,75
8/7/2019,59.1956358,17.5208614,98,88
5/14/2019,40.6027503,22.9896482,19,23
10/16/2019,27.432184,112.141238,96,45
6/3/2019,49.8922979,19.621588,40,83
12/27/2018,26.497669,104.980581,6,43
12/29/2018,12.6972323,7.1682514,83,95
6/3/2019,28.55386,112.35518,37,54
5/14/2019,45.7849952,-72.0145063,61,54
1/2/2019,52.6057865,21.8949682,85,80
10/28/2019,59.76039,30.4754399,2,36
11/4/2019,-10.28917,123.70037,54,36
1/18/2019,14.1257455,-89.4954794,84,82
10/8/2019,56.5385265,14.1115837,19,23
12/20/2018,-16.7918481,47.6479775,92,72
7/17/2019,58.1858939,11.9854751,94,98
1/1/2019,22.8064234,-82.5848464,97,40
7/4/2019,16.0213558,100.417181,84,31
2/14/2019,32.756417,21.7376178,27,64
10/18/2019,30.605585,91.862132,2,39
12/19/2018,39.309746,115.958784,62,98
2/17/2019,48.7131111,5.0953327,38,86
4/28/2019,58.0618351,7.584995,68,88
3/15/2019,35.1241195,-90.0443217,20,73
12/4/2018,-23.5213379,-46.185867,51,14
12/2/2018,55.7558852,37.8775383,29,36
5/4/2019,7.8910267,-11.9041439,27,85
7/12/2019,52.0008866,20.6716007,73,66
10/23/2019,-8.5614257,115.4562114,6,85
6/29/2019,27.817808,114.917346,11,88
1/30/2019,20.4314732,96.1367935,88,80
5/1/2019,14.5257818,20.9238397,87,45
9/28/2019,8.519857,123.533832,37,72
12/5/2018,41.494692,22.096939,65,5
6/21/2019,7.1849927,124.1839966,9,22
12/28/2018,31.2144668,121.4890556,73,45
8/4/2019,-6.7369905,111.6694262,25,25
5/27/2019,44.7767137,20.5324028,54,71
3/26/2019,31.685608,35.120362,64,48
7/16/2019,27.522069,116.336069,67,7
10/2/2019,7.894825,98.298895,55,38
6/17/2019,42.7021916,9.4476864,44,9
4/6/2019,55.41667,22.61667,39,37
10/13/2019,19.3387759,-99.1497466,21,12
5/18/2019,8.50874,-73.4488,46,6
12/17/2018,35.6891975,51.3889736,4,32
9/28/2019,-7.040572,106.8448686,19,92
7/4/2019,3.6489578,18.6353764,53,19
10/17/2019,26.982106,117.980053,36,36
9/16/2019,2.384507,-75.542888,24,33
12/18/2018,29.103856,110.451191,32,48
1/17/2019,38.5796262,141.2777515,48,45
1/5/2019,-20.353624,-41.5338333,73,21
4/28/2019,50.2036798,19.0197207,69,50
9/4/2019,40.533557,19.5954894,91,82
10/4/2019,-29.9132584,-51.1861921,70,94
2/4/2019,61.5597487,22.7786925,94,3
7/17/2019,33.5147935,130.4936331,37,53
8/7/2019,46.1468572,6.0796844,98,29
8/25/2019,45.53257,107.04546,74,8
8/31/2019,-26.800415,-60.840114,51,94
12/8/2018,-7.3977218,112.7226611,21,9
6/16/2019,-25.2005643,-56.3978117,12,4
12/19/2018,44.1875931,-77.3882908,11,94
12/22/2018,-29.7187338,-52.4305596,9,20
7/30/2019,40.9292486,23.1765232,25,29
4/14/2019,42.901533,125.136451,23,54
9/14/2019,29.402881,109.927743,28,86
8/1/2019,50.4252048,14.2604647,5,44
6/18/2019,6.8050227,1.7879685,4,85
8/31/2019,39.024258,88.166695,74,56
4/9/2019,-7.0392183,109.9020509,30,98
2/12/2019,-6.7836529,111.1384418,39,65
6/8/2019,34.9822925,134.9774188,30,86
9/14/2019,25.692148,-100.2638682,45,19
11/24/2018,8.1402266,5.0963141,88,25
10/13/2019,-7.4704747,112.4401329,85,11
10/28/2019,22.919769,113.618216,19,11
1/30/2019,37.1029277,-8.0989597,45,89
4/4/2019,26.641315,100.222545,23,72
8/10/2019,12.712478,124.036411,30,62
4/25/2019,41.21966,118.799497,15,65
4/17/2019,48.7855359,2.0425663,35,37
3/16/2019,53.2833165,24.4054988,96,50
11/6/2019,17.0521348,121.7050399,28,10
3/22/2019,17.8200009,120.4544261,50,65
5/19/2019,8.972681,125.408732,79,30
3/15/2019,37.99,-84.52,30,40
3/9/2019,26.7271466,85.9406745,50,90
3/6/2019,51.1164143,34.4870021,25,75
8/15/2019,51.9696042,18.7966596,13,29
5/10/2019,40.466606,-8.6357798,39,63
5/21/2019,-1.133947,103.0702646,69,12
12/15/2018,32.990664,112.528308,88,48
1/7/2019,51.1981241,18.191303,71,22
12/26/2018,30.819696,121.08105,79,30
7/2/2019,33.012631,110.745729,89,52
1/13/2019,-6.916443,39.2246882,55,64
2/2/2019,55.7165288,37.784921,7,43
6/22/2019,57.2840834,55.4543246,19,91
1/6/2019,6.0122865,7.0175879,5,50
8/5/2019,8.3910287,125.7869157,34,86
11/21/2018,31.93592,35.005,88,30
6/15/2019,34.401112,107.759245,37,43
6/24/2019,-23.5388072,-47.4563943,6,5
10/29/2019,15.5168467,120.6069565,22,8
6/27/2019,50.2637942,17.3960222,6,70
4/24/2019,-6.2291489,106.8548083,9,25
9/12/2019,38.8053198,-9.353007,35,53
10/21/2019,47.785421,-3.2602564,60,19
12/26/2018,-1.0762009,-46.5547852,62,23
10/18/2019,9.9296381,123.1721164,91,78
7/11/2019,40.385424,115.869854,75,29
4/10/2019,59.3316697,18.0278909,52,88
8/24/2019,18.0651384,-77.4658948,42,22
5/3/2019,18.50831,109.277378,77,79
8/17/2019,41.4853545,-7.1808711,84,71
6/26/2019,14.3291647,120.9756165,14,41
9/8/2019,36.334104,113.228852,3,19
8/3/2019,16.5284299,101.638266,64,100
10/3/2019,40.9089779,-8.421278,85,84
8/29/2019,33.833797,35.544145,32,68
11/30/2018,24.052487,114.701871,27,70
11/15/2019,50.8790699,26.4423222,72,91
4/23/2019,-1.3516263,131.0797172,47,50
6/14/2019,-6.3235522,106.6948015,2,27
10/10/2019,51.6711341,20.1795118,47,65
3/4/2019,55.847796,37.5643911,54,79
3/31/2019,45.7788583,15.8518566,6,34
6/26/2019,42.8818379,-82.1444338,28,43
5/27/2019,30.917795,121.474042,34,27
4/19/2019,7.0024321,-9.4728244,19,11
9/10/2019,-7.35,-79.033333,83,18
6/3/2019,59.9403761,10.7691773,2,98
12/23/2018,63.1908332,64.4183685,8,98
1/12/2019,51.4695254,22.9549933,97,52
9/27/2019,29.1893104,54.3139277,58,6
12/11/2018,-7.5475962,110.2727965,100,27
4/12/2019,-6.8750244,111.9850391,9,9
3/30/2019,29.046809,110.482084,85,61
1/28/2019,7.193611,100.592145,37,59
12/14/2018,-38.9833,-72.6417312,65,97
12/2/2018,5.3523231,100.3573891,37,66
1/24/2019,31.464581,120.779264,98,22
12/6/2018,18.8962696,-96.9417785,48,69
10/23/2019,-20.4780364,57.4796981,31,41
2/28/2019,54.6,24.16667,62,4
1/27/2019,-24.6930487,44.7451765,77,12
10/13/2019,61.7927812,24.5525054,68,7
10/13/2019,3.1035814,101.640078,47,58
9/7/2019,39.9912749,116.4717334,55,69
2/4/2019,52.2467951,15.800102,94,72
8/5/2019,49.0156679,33.6450451,90,20
7/15/2019,58.3492338,45.5173688,54,15
1/11/2019,60.869764,60.437305,98,34
10/28/2019,29.287939,121.429477,73,94
10/21/2019,-8.6837074,116.2895173,27,12
6/8/2019,51.1644956,18.2903712,61,24
9/12/2019,51.811764,18.7885677,86,3
5/16/2019,32.596752,95.308054,31,75
4/15/2019,-7.1108,113.5265,20,35
12/20/2018,24.9372186,118.6422409,37,37
7/7/2019,42.6688027,129.1189472,87,20
1/6/2019,-7.7798092,110.3562018,81,54
8/6/2019,29.948998,121.716539,33,95
10/12/2019,37.0514525,25.4982396,50,1
10/24/2019,-8.3526057,112.5814255,54,64
2/10/2019,-13.4017106,-44.2097085,26,93
5/28/2019,49.6823404,18.468024,19,100
7/19/2019,-2.4655425,140.4101474,83,58
7/7/2019,40.7871438,48.1523426,18,24
1/22/2019,-34.5903044,-58.4985279,99,93
8/9/2019,36.1181827,36.5162077,30,49
5/10/2019,40.058523,116.638776,1,92
6/9/2019,14.9380064,121.0208817,50,59
8/11/2019,52.78747,14.49337,14,64
5/20/2019,44.1136058,43.0824192,10,75
9/8/2019,40.3833356,-8.471242,6,52
6/13/2019,45.4698284,13.6405292,48,100
4/15/2019,18.6861986,98.9193549,98,30
11/1/2019,45.2759652,39.9140414,39,36
10/28/2019,6.3726849,125.1367621,29,44
2/22/2019,32.704029,35.166003,68,86
4/10/2019,40.427682,-8.6947028,49,79
9/30/2019,28.705864,109.276796,17,82
11/6/2019,41.1266172,23.3819761,23,83
7/30/2019,62.9663709,27.6707397,47,65
1/15/2019,34.540852,109.44096,37,20
5/29/2019,45.26678,-73.61588,35,72
9/23/2019,43.884893,-0.5046003,30,81
8/3/2019,32.4322509,74.5809328,95,16
5/26/2019,48.7277622,100.7724281,4,39
2/28/2019,7.9187344,125.3297787,97,26
8/11/2019,-34.6893026,-58.5247124,11,85
5/19/2019,28.902428,118.57189,93,11
1/20/2019,48.0158729,40.8393808,12,75
6/4/2019,-6.4185424,106.8502879,43,64
5/20/2019,39.224791,117.135488,48,22
12/1/2018,36.604225,116.249785,40,91
11/30/2018,43.8139627,1.9593782,84,11
