timestamp,lat,long,temp,hum,PM1,pm2.5,pm10,New column,New column,New column,New column,New column,New column
12/20/2019 2:21 PM,48.2779578926405,-1.71424741983146,-3.34698507205908,0,13,7,18,85,97,89,51,34,1
12/18/2019 6:07 PM,48.6026604704571,-1.00441050995347,-4.82180010845037,0,7,24,4,94,30,70,66,38,6
12/7/2019 2:26 PM,48.1855643602021,-1.46686595746636,7.31519563603923,0,11,28,31,20,85,51,40,44,86
12/5/2019 5:15 AM,48.7596990003994,-1.82980376800047,3.55066381141109,0,4,4,13,78,97,34,58,38,54
12/12/2019 1:20 PM,48.742704679604,-1.81325963037706,12.0814143955155,0,6,6,25,90,99,36,53,18,81
12/10/2019 1:06 AM,48.064172671672,-1.33179806141732,11.2350533927023,0,18,0,45,49,56,88,55,2,60
12/10/2019 3:16 PM,48.9616482658133,-1.38382620615132,2.79175386381883,0,16,11,28,22,30,47,24,65,81
12/10/2019 5:20 PM,48.8596350447552,-1.68610667189868,-4.66158094613886,0,16,15,28,48,64,77,77,33,8
12/2/2019 6:17 PM,48.7117179351448,-1.55966027805566,8.18881463361383,0,12,26,10,29,55,32,63,77,90
12/21/2019 4:35 PM,48.7988164056087,-1.17731683383571,-3.41996273371389,0,14,27,28,76,51,47,30,2,85
12/10/2019 7:37 PM,48.4640814901628,-1.70747113260788,0.928440344952252,0,2,29,21,41,35,21,25,35,82
12/13/2019 4:20 PM,48.3888985875011,-1.67491411868246,3.78112264898658,0,0,18,46,57,82,6,76,78,22
12/27/2019 12:31 AM,48.3800218689162,-1.5206360553953,-1.58341007241207,0,4,28,9,44,62,49,52,17,85
12/23/2019 1:49 PM,48.2872620780427,-1.92668695930703,12.5845639396387,0,8,14,6,94,40,17,19,83,27
12/21/2019 5:10 AM,48.8751432923019,-1.59559384155813,4.94865666653433,0,10,17,46,48,29,16,3,31,97
12/26/2019 2:36 PM,48.8490541106318,-1.18933925460528,0.0398176680504427,0,6,20,44,17,49,42,81,2,96
12/7/2019 3:34 AM,48.7434756666159,-1.45945359787878,7.65514097020735,0,2,26,42,44,5,62,60,89,63
12/5/2019 6:08 AM,48.035565254295,-1.29972418458188,10.9948698244965,0,6,0,17,77,69,4,70,32,39
12/30/2019 4:09 AM,48.3141456168676,-1.16211472552368,3.12185564037499,0,16,27,19,83,93,99,14,41,21
12/27/2019 3:46 AM,48.8959850193448,-1.47885672816953,-3.24930378340618,0,18,8,25,64,93,10,55,64,18
12/19/2019 12:14 AM,48.049861809262,-1.3765372905771,5.83776305049554,0,17,8,5,49,83,41,50,81,90
12/6/2019 8:44 PM,48.9345584152893,-1.57984598380506,9.89958764049205,0,8,15,11,60,89,90,14,51,73
12/15/2019 11:00 AM,48.1164850816673,-1.82811250250233,-4.19531349614044,0,11,22,36,99,70,25,55,52,19
12/16/2019 10:51 PM,48.2640882233456,-1.95099220003513,5.60021613053988,0,5,29,3,42,68,90,51,64,99
12/9/2019 8:24 AM,48.2279598606881,-1.23480618988853,-0.0998093565459407,0,6,18,16,22,47,62,37,23,78
12/22/2019 1:39 PM,48.249201739323,-1.33927617610399,1.31528983605806,0,14,27,26,90,14,59,93,23,78
12/17/2019 2:47 PM,48.5883247850408,-1.33165374273977,12.9518491890989,0,10,8,43,26,70,69,99,7,13
12/19/2019 12:26 AM,48.8984860218589,-1.90218842025017,3.08155543640328,0,13,4,22,22,10,78,6,45,28
12/19/2019 9:47 PM,48.2724898631091,-1.95895747838493,0.20502728605877,0,11,26,5,16,52,17,88,50,6
12/5/2019 12:14 PM,48.3653527974921,-1.17673866831546,7.16745655013596,0,12,16,39,52,67,23,9,66,82
12/13/2019 9:49 AM,48.2918545446786,-1.96143623905323,0.699218525411197,0,17,16,19,13,6,68,3,29,89
12/27/2019 2:23 PM,48.8066225628399,-1.91998218927532,6.48924617864622,0,1,6,33,62,75,70,4,13,77
12/17/2019 7:31 AM,48.0172787704585,-1.84321855466963,8.45839552788921,0,3,24,38,94,78,0,74,92,83
12/8/2019 5:27 PM,48.8553981030618,-1.11353250598234,10.3799975301977,0,12,27,25,35,54,10,44,85,27
12/22/2019 8:25 PM,48.0956693920752,-1.5479776358921,9.84017609657728,0,19,3,15,52,80,88,73,53,38
12/11/2019 4:23 AM,48.3425477470004,-1.71407065387539,3.39889835398593,0,11,26,32,10,35,31,34,29,31
12/18/2019 5:09 AM,48.4016394076877,-1.39534777048759,14.5474228512251,0,7,27,23,93,53,49,14,2,15
12/25/2019 10:02 PM,48.196552232465,-1.52960341914073,-1.82469744366812,0,10,13,11,79,10,3,47,64,69
12/25/2019 3:17 PM,48.3129231055793,-1.58550455681305,9.56289363026754,0,3,9,6,50,59,19,82,76,43
12/10/2019 1:23 AM,48.1139108455339,-1.31016773838092,8.82409703024854,0,0,15,16,33,12,68,16,59,84
12/17/2019 3:44 PM,48.3199383166246,-1.69453163104808,9.19930874798415,0,4,21,10,36,76,27,48,80,62
12/12/2019 9:43 PM,48.8434517983549,-1.00970879802932,10.3809774128632,0,0,6,45,87,67,30,76,49,73
12/27/2019 2:57 PM,48.2861360126576,-1.70927357427276,14.5723521232476,0,4,10,48,45,60,91,85,57,47
12/20/2019 5:30 AM,48.8902495665896,-1.20250890087453,1.69254193766627,0,10,29,3,73,76,97,26,98,77
12/17/2019 8:01 AM,48.7098776971502,-1.73547854867553,4.2746310063054,0,8,5,1,8,65,11,63,18,1
12/9/2019 11:56 AM,48.3375038957864,-1.71231437833622,-0.304407733634304,0,13,26,40,93,28,20,28,80,57
12/7/2019 4:20 PM,48.0252677342041,-1.03886110477096,14.083865441421,0,6,2,48,47,3,41,75,11,19
12/15/2019 8:02 AM,48.0952219278995,-1.60940461261636,-3.1970499088974,0,16,25,30,79,57,16,89,33,7
12/1/2019 5:17 AM,48.2865278675624,-1.09770306483735,1.89566762321427,0,9,4,30,8,83,68,57,41,84
12/14/2019 9:51 PM,48.8222891533851,-1.53839082295931,-1.10016102301896,0,10,12,1,17,24,7,89,71,36
12/16/2019 3:03 PM,48.995530120095,-1.76802459627764,5.95710692692413,0,11,14,24,62,9,38,12,50,22
12/24/2019 2:43 AM,48.3443725362161,-1.87425018468604,3.83737738935155,0,15,25,2,33,78,86,66,24,64
12/5/2019 6:55 AM,48.2824229766999,-1.06287213883496,3.08361843651329,0,19,11,24,57,38,93,63,17,59
12/30/2019 12:47 PM,48.1052668202227,-1.56171260893425,-1.16183759139936,0,14,26,43,6,51,19,51,41,74
12/10/2019 2:41 AM,48.8029147893204,-1.63341289415649,4.94901581618423,0,4,14,32,67,62,46,24,1,90
12/17/2019 1:46 PM,48.1338697383804,-1.47158847119267,3.0634291484316,0,8,6,21,28,87,82,45,71,39
12/22/2019 8:57 AM,48.0074071120505,-1.77125978738594,-1.55764004800359,0,19,14,25,18,71,30,13,49,84
12/22/2019 7:55 PM,48.4228136341194,-1.94089105117176,2.79426344521077,0,0,15,31,19,19,62,58,58,84
12/28/2019 7:19 PM,48.2435608935745,-1.29455143506385,-0.432359878175128,0,13,28,43,67,84,42,56,44,56
12/1/2019 4:50 AM,48.0384786282845,-1.13132197788512,1.98983670258421,0,14,16,32,94,87,52,94,39,51
12/15/2019 6:48 AM,48.1033836072792,-1.33496863550272,14.3473848292359,0,1,3,0,84,72,98,94,34,97
12/25/2019 1:22 AM,48.8477641846276,-1.68079293411262,13.7983591401942,0,9,5,46,7,70,35,6,17,54
12/30/2019 5:53 PM,48.0219280235571,-1.47010702661709,11.2194874012934,0,11,18,20,68,42,91,56,31,37
12/29/2019 4:44 PM,48.2965182602855,-1.80585791813482,13.1319587976355,0,18,22,39,98,6,14,40,3,45
12/8/2019 2:30 PM,48.7276801926678,-1.24369592510336,-0.35407516795866,0,15,22,40,58,27,0,75,94,91
12/4/2019 9:34 AM,48.9607095308419,-1.19144994308774,3.62169160815966,0,10,15,43,11,34,21,4,24,30
12/13/2019 3:55 AM,48.571091282913,-1.03634229816326,-0.288858582865847,0,7,13,5,33,85,2,83,84,95
12/28/2019 1:19 AM,48.2841158608366,-1.11560798255522,8.23542560973923,0,19,15,32,49,98,45,28,33,28
12/24/2019 7:35 PM,48.8890640232195,-1.59325719047024,5.26435739326494,0,7,5,14,39,36,81,31,93,5
12/9/2019 6:16 AM,48.0950374566461,-1.17970430673086,7.34675481605658,0,14,15,28,17,4,46,60,6,47
12/8/2019 7:20 PM,48.6881439200082,-1.77433025081378,-0.867412018527934,0,2,10,14,98,49,57,61,6,46
12/1/2019 5:46 AM,48.5844203147965,-1.36760911781695,-2.64701813862055,0,4,7,22,81,43,93,86,6,96
12/10/2019 2:34 PM,48.2649427392822,-1.7781306746314,6.68020848123366,0,17,16,29,46,0,8,17,55,32
12/25/2019 3:06 AM,48.9595435140466,-1.09987343573006,4.54871366850506,0,14,16,5,13,36,64,29,0,59
12/7/2019 2:02 PM,48.0430419785171,-1.33859330198662,14.8112394156918,0,15,9,36,14,20,54,68,25,21
12/12/2019 11:44 AM,48.7537232887716,-1.57074038757511,4.10410314151277,0,15,4,47,12,17,8,66,0,19
12/9/2019 5:53 AM,48.7858498142035,-1.18282768837308,14.935593616653,0,19,1,39,21,72,88,1,30,13
12/23/2019 5:12 AM,48.5629196001975,-1.64743456228051,7.97092117228122,0,17,20,2,93,16,57,10,83,34
12/11/2019 11:27 AM,48.3982975717626,-1.62263040413271,9.40259902943047,0,1,10,43,45,3,1,1,19,63
12/6/2019 1:12 AM,48.9402460306605,-1.01506662742005,12.0496721705653,0,15,5,48,78,26,77,68,59,5
12/25/2019 5:36 AM,48.0452482742468,-1.18689539292217,7.89340137778474,0,11,27,10,15,29,27,47,70,34
12/4/2019 5:30 PM,48.5048048270423,-1.60860673925309,-3.81152436454386,0,6,12,7,81,96,44,0,30,77
12/13/2019 10:22 AM,48.5975349497039,-1.03312536703103,11.4886129049066,0,6,29,12,93,5,70,91,95,18
12/5/2019 2:42 AM,48.8191982357852,-1.23349508374627,2.19323438973782,0,5,5,46,92,66,38,55,79,65
12/20/2019 9:34 PM,48.9551031267993,-1.83135144358098,-0.235717992873731,0,10,1,6,62,29,73,96,32,8
12/14/2019 2:34 AM,48.7152847623058,-1.95105552764193,1.26607145008914,0,2,3,14,54,20,54,12,21,67
12/15/2019 10:32 PM,48.328512088083,-1.95603396974319,1.62578053848156,0,8,6,35,18,53,35,96,96,48
12/25/2019 6:49 AM,48.1186839361296,-1.25401488796529,6.41899351841723,0,12,22,32,61,50,55,95,68,30
12/15/2019 2:44 AM,48.2517278679887,-1.58563621229755,-2.98350368346251,0,11,4,36,85,16,12,60,52,81
12/28/2019 11:27 AM,48.3122339413093,-1.42200168567803,-2.31116690780556,0,7,8,32,99,72,55,14,60,84
12/7/2019 10:37 PM,48.1716477066146,-1.98727352357808,10.4450304538221,0,18,12,43,37,0,62,86,82,2
12/18/2019 7:18 AM,48.4606635013878,-1.49907861161003,9.13303906197335,0,19,29,34,60,94,84,90,32,70
12/26/2019 3:46 PM,48.0371726760814,-1.59755780389419,0.990174021567299,0,13,9,29,26,86,66,21,52,10
12/26/2019 9:16 PM,48.396197142264,-1.25891962100701,0.428196492804306,0,14,16,6,17,91,54,65,11,99
12/15/2019 8:13 PM,48.9176174006041,-1.58169441138473,3.73993701475669,0,12,11,10,83,89,38,12,82,91
12/3/2019 5:08 AM,48.3797429783175,-1.81847204119827,3.34865034993209,0,0,3,26,60,96,73,53,62,91
12/22/2019 12:18 PM,48.5297772146434,-1.67617178972632,0.27329955169619,0,8,25,9,90,27,76,36,91,65
12/23/2019 11:00 AM,48.270198907829,-1.14556266001685,7.87275338586082,0,17,15,45,18,56,90,61,70,29
12/2/2019 7:52 PM,48.8973170029453,-1.09343801256895,7.33652335653851,0,7,18,48,15,23,51,24,10,87
12/1/2019 11:42 AM,48.6758988176826,-1.06726377553645,-4.66235938047169,0,3,19,30,61,93,60,87,25,52
12/3/2019 2:13 PM,48.7967280809752,-1.47072956872672,10.9550491967029,0,13,15,41,29,55,11,46,2,14
12/30/2019 5:53 AM,48.040056312941,-1.00241089752056,2.21295382371776,0,12,29,29,77,38,25,43,74,31
12/14/2019 8:10 AM,48.6954820392167,-1.15948241164884,1.06037653566356,0,2,25,5,54,85,72,95,30,63
12/3/2019 5:10 AM,48.4083585419731,-1.07319986637365,-4.08362099997868,0,13,21,35,70,58,6,84,99,27
12/12/2019 7:40 PM,48.4937652314518,-1.13160245545749,-4.07934553692087,0,6,4,5,21,19,22,63,72,87
12/1/2019 4:46 PM,48.1481363694873,-1.86469479178297,3.95701758840914,0,17,28,1,24,23,56,87,15,82
12/19/2019 6:52 PM,48.0011115637613,-1.38574891555391,4.51195147517694,0,8,3,5,26,67,6,27,54,24
12/3/2019 3:27 PM,48.7841389811524,-1.88288227416709,12.9812182150694,0,6,14,44,26,19,82,67,14,75
12/19/2019 6:37 PM,48.3742585807919,-1.16376904778358,10.5747323457965,0,5,9,45,75,95,35,81,0,47
12/20/2019 9:44 AM,48.0190413314938,-1.78069138470138,12.0722611779684,0,7,3,39,62,27,1,56,48,74
12/1/2019 11:21 AM,48.3413463720779,-1.42456227095079,-2.68690611826578,0,0,20,33,10,19,4,12,1,56
12/14/2019 12:57 PM,48.7767311338227,-1.45178399488879,0.477870471998058,0,15,9,12,44,14,5,46,70,54
12/30/2019 8:04 AM,48.8266204650638,-1.54399016804248,8.43485184592886,0,17,16,45,31,48,52,67,55,3
12/6/2019 10:17 AM,48.0467884228783,-1.58637842097617,-0.045251053313376,0,11,12,23,56,7,46,44,44,90
12/2/2019 4:51 PM,48.0390465012933,-1.59478505542259,13.955874179935,0,7,27,33,35,52,6,40,15,18
12/5/2019 7:13 AM,48.6419607212962,-1.92562098285445,2.24071199085597,0,1,6,32,98,47,60,44,41,34
12/25/2019 6:27 AM,48.7603220319191,-1.2469314105096,-2.95944457406152,0,1,8,13,76,73,47,14,54,61
12/18/2019 3:03 AM,48.5362417933234,-1.7340457680328,8.88234508451184,0,12,29,40,38,85,84,95,39,53
12/30/2019 4:56 PM,48.96584836392,-1.03349919106509,12.2457548716319,0,9,27,40,77,63,22,77,34,79
12/19/2019 9:03 AM,48.3837466684094,-1.53542909749571,12.9175454382401,0,10,22,0,63,85,20,74,46,96
12/23/2019 4:22 AM,48.4655656905219,-1.81618746594348,-4.25241792027485,0,1,18,29,92,56,65,72,19,85
12/27/2019 7:05 AM,48.4837670021149,-1.11177922976752,-1.08035160465182,0,9,9,18,6,43,1,62,35,64
12/20/2019 8:24 PM,48.826301644941,-1.84287641981751,-3.92754186174252,0,9,16,30,6,39,9,42,9,39
12/23/2019 7:01 PM,48.1379139656843,-1.75936103600979,5.49384175124291,0,0,11,27,18,0,91,95,66,52
12/18/2019 12:47 PM,48.9409898849861,-1.30260896231169,1.66776227516484,0,11,15,47,89,83,86,29,81,15
12/2/2019 3:36 PM,48.1756587406507,-1.99643480358479,3.06109342028438,0,2,22,28,81,20,3,92,40,38
12/7/2019 1:55 AM,48.9649212900386,-1.58196649308408,8.35585077961714,0,12,4,25,45,92,92,20,57,54
12/25/2019 9:16 PM,48.1941098515848,-1.03679174139946,-2.31082445630376,0,18,26,21,95,99,72,76,43,55
12/21/2019 3:20 PM,48.8535630725574,-1.74234036157948,-2.10895838174455,0,16,10,43,55,27,78,68,67,96
12/5/2019 12:16 PM,48.1947421027323,-1.28555148527285,6.46110609614342,0,3,23,0,86,13,58,21,32,33
12/6/2019 12:50 PM,48.9793306090773,-1.97992873004634,12.6820785732391,0,0,2,23,41,15,41,38,51,72
12/4/2019 6:41 AM,48.1181032471909,-1.66334069038897,-4.58505593360637,0,11,10,16,76,58,67,2,55,57
12/19/2019 4:49 PM,48.1583048813782,-1.69947244818298,7.71030868064161,0,3,20,29,22,91,85,20,55,29
12/28/2019 5:00 AM,48.6327806313675,-1.24321284528971,9.8323963632958,0,7,24,46,12,39,44,83,39,53
12/2/2019 5:43 PM,48.4958151003792,-1.23312406159617,-2.14506696264495,0,9,14,13,64,34,70,37,88,61
12/15/2019 7:35 AM,48.3312432399631,-1.23860354918922,4.82337217862875,0,0,24,0,24,17,52,71,76,49
12/23/2019 8:37 PM,48.0008185775954,-1.42840329484474,0.777564472880943,0,1,28,38,5,73,15,96,5,36
12/4/2019 2:17 AM,48.694741740215,-1.54826186809142,-4.52956606053261,0,19,18,19,86,57,66,74,65,23
12/13/2019 6:27 PM,48.3941302701804,-1.97000581676606,14.5028737143161,0,11,19,20,36,63,61,35,45,41
12/11/2019 10:32 AM,48.7097818100405,-1.43184354874857,13.4762966337038,0,8,9,41,94,34,64,59,16,99
12/19/2019 2:28 PM,48.2662066692795,-1.79871477410137,-4.77668958240035,0,6,8,12,89,94,23,64,74,41
12/28/2019 11:06 AM,48.6171288432633,-1.15967544548198,4.01980644465415,0,0,5,23,79,70,98,3,37,68
12/12/2019 6:32 AM,48.7514993267839,-1.93883600129692,13.0021995897415,0,19,25,37,6,11,51,99,8,83
12/1/2019 11:44 AM,48.9489959110268,-1.17586552406469,3.19585681017295,0,4,8,2,3,66,95,42,97,68
12/16/2019 4:54 AM,48.9945468404305,-1.55458850346254,2.67932623796134,0,19,28,27,67,90,51,54,46,56
12/19/2019 6:36 AM,48.903495177116,-1.19888301948033,9.40382362222477,0,1,0,20,32,81,56,29,8,23
12/24/2019 3:25 PM,48.9776350888319,-1.26680050430205,2.12815790256865,0,8,28,20,6,21,58,19,41,1
12/9/2019 8:43 AM,48.0882144207546,-1.44809460707386,-0.142086342974606,0,4,13,11,77,93,86,84,71,5
12/20/2019 10:24 PM,48.7394780580604,-1.39716576989608,1.11848213901673,0,7,26,3,96,43,94,43,24,92
12/1/2019 3:30 PM,48.9188399579929,-1.26591666520849,7.12472161423635,0,14,14,17,35,27,93,15,73,78
12/29/2019 8:12 AM,48.9696389091991,-1.61969831661307,0.335016497566838,0,8,18,39,5,96,46,89,79,34
12/24/2019 9:56 AM,48.5030368829626,-1.48089197160718,9.6850958530256,0,15,20,23,97,63,48,42,90,81
12/18/2019 1:27 PM,48.9095062575813,-1.31321420581695,1.39362653875427,0,0,10,19,0,55,40,99,32,11
12/3/2019 7:38 PM,48.1890362096899,-1.86050240223319,11.4183144855398,0,0,29,48,77,19,92,65,7,86
12/12/2019 4:12 AM,48.463847305376,-1.69935660469316,4.42000166672282,0,9,3,39,74,74,92,89,47,95
12/6/2019 10:51 PM,48.7680690082573,-1.61744968435608,7.80801533945278,0,15,27,22,74,87,61,33,70,36
12/23/2019 10:40 AM,48.9850460118545,-1.78974833283096,-0.971614174531593,0,0,5,6,69,37,33,32,40,10
12/13/2019 1:39 AM,48.4759964032453,-1.34931083272645,-4.13023342011973,0,11,5,5,19,72,31,46,69,93
12/25/2019 7:08 PM,48.5882036185768,-1.21283617346214,10.3718185831661,0,5,27,29,94,69,76,3,60,71
12/13/2019 6:10 AM,48.6901263690973,-1.91976862397034,13.9665946541199,0,17,18,23,27,58,90,8,11,21
12/28/2019 6:52 PM,48.8419466013284,-1.40024981154141,-1.49784595775318,0,5,25,49,52,54,65,78,69,84
12/23/2019 11:50 AM,48.6562189639808,-1.55339502662113,1.36084660857955,0,13,27,19,80,61,39,50,2,5
12/1/2019 5:54 AM,48.7906132711985,-1.34712335856032,14.7247158590354,0,2,11,13,46,42,93,9,35,68
12/6/2019 4:16 AM,48.2825014117558,-1.5292042454375,-1.09523225347289,0,3,22,31,81,51,56,43,79,51
12/20/2019 10:29 PM,48.6617041279849,-1.35710315143555,13.3862827938917,0,6,4,17,86,81,96,13,71,71
12/14/2019 12:28 PM,48.77755009652,-1.24974109244055,4.95041386873946,0,10,9,42,3,19,72,68,36,5
12/30/2019 4:31 PM,48.853485017481,-1.59077720744106,10.0006678346548,0,8,21,3,8,10,52,44,2,65
12/9/2019 12:10 PM,48.1859880062686,-1.69350001481059,1.67905691018284,0,5,23,33,73,72,0,69,83,71
12/24/2019 10:58 PM,48.4276041059883,-1.77288995812316,10.9359519029669,0,5,19,35,76,44,53,55,25,3
12/26/2019 3:06 PM,48.2723230050282,-1.94409657080849,1.36118069913293,0,16,18,15,87,32,56,71,58,10
12/13/2019 5:32 PM,48.8084162267895,-1.93636172680946,12.2925827458001,0,8,12,39,86,8,86,89,55,12
12/24/2019 4:52 PM,48.8412893269403,-1.65165944055266,11.4374471523042,0,16,29,7,62,8,14,73,7,10
12/20/2019 1:09 PM,48.6583772504974,-1.18928649099045,3.79636761396954,0,13,5,22,33,67,88,14,53,16
12/5/2019 6:13 AM,48.3726085957012,-1.72666003588897,-1.21892377744379,0,2,24,22,47,17,57,83,22,17
12/14/2019 7:53 PM,48.2111344948463,-1.47366008557084,11.9548281193501,0,0,5,45,96,37,36,69,63,80
12/6/2019 2:37 AM,48.3365366250912,-1.27874487837718,14.1631432697937,0,0,27,17,72,27,36,20,48,20
12/22/2019 9:26 PM,48.9264705022455,-1.09330305601158,4.09836951647809,0,17,6,21,98,32,21,23,16,63
12/11/2019 9:32 PM,48.1465072553356,-1.16151063524257,-1.31429029363873,0,3,6,21,7,25,67,42,7,93
12/13/2019 9:14 PM,48.2305679368929,-1.50751938601375,2.40078233061395,0,2,1,42,84,80,38,78,36,43
12/26/2019 2:42 AM,48.6513784465619,-1.22689831639961,2.72435301576012,0,15,4,11,23,41,68,67,30,61
12/10/2019 1:27 PM,48.877374658304,-1.644344477283,6.2730528173377,0,17,1,31,9,31,22,44,78,70
12/17/2019 1:08 AM,48.2651474681986,-1.19362182598264,7.42275577011647,0,14,14,37,13,24,63,93,17,21
12/16/2019 7:10 AM,48.7568966689319,-1.48003144863994,-2.08159403180778,0,4,26,30,5,22,45,80,3,36
12/28/2019 7:43 AM,48.1572801317821,-1.68612767322274,5.85689658525255,0,5,8,28,17,25,88,6,79,99
12/16/2019 10:39 AM,48.8717748233451,-1.12830587342768,8.91022435944072,0,16,26,40,30,21,57,1,91,69
12/11/2019 9:01 AM,48.9037384343817,-1.68959049726352,3.80040864031781,0,7,0,1,83,45,63,3,93,28
12/10/2019 12:36 PM,48.8602816899588,-1.53914314486978,0.957445031477811,0,17,4,5,65,10,43,40,46,32
12/27/2019 11:25 AM,48.400894372445,-1.13707736327177,14.851521918481,0,10,2,31,36,80,79,42,20,37
12/16/2019 11:02 AM,48.4712485798966,-1.09170299353623,2.72290658798204,0,4,16,30,38,81,10,73,2,66
12/2/2019 12:28 PM,48.1335533522691,-1.48911880677991,9.85041697269791,0,0,5,4,81,38,47,96,76,9
12/5/2019 8:28 PM,48.3397639800514,-1.53377727164597,-0.444394360037704,0,1,12,26,32,98,3,62,9,98
12/21/2019 4:10 PM,48.0157002448177,-1.52495812462874,11.000076897908,0,2,28,46,50,14,4,22,58,4
12/5/2019 7:15 AM,48.2458995940377,-1.34232428220209,10.8313495418203,0,17,26,38,41,42,72,94,84,81
12/9/2019 11:39 AM,48.5623184473078,-1.51680300641656,-4.82131058574715,0,16,1,2,83,36,46,99,38,16
12/13/2019 8:42 AM,48.4838680636528,-1.81428700024927,5.08291859788956,0,2,11,38,74,64,65,1,95,58
12/5/2019 2:37 AM,48.551168766595,-1.18279800665695,13.0539420503443,0,14,16,33,39,91,79,69,60,73
12/9/2019 8:57 PM,48.8289518937603,-1.73657695284885,1.18733202069408,0,9,0,39,1,29,75,12,7,9
12/21/2019 10:14 AM,48.6820699161301,-1.29465494551447,2.82421240062649,0,19,12,11,29,23,14,68,82,7
12/4/2019 12:29 PM,48.5036744826956,-1.23026148287126,8.10118353976923,0,13,18,25,6,84,67,52,82,7
12/9/2019 4:52 PM,48.7399224232603,-1.19046456282514,5.78522839899418,0,1,9,49,96,11,94,48,10,62
12/30/2019 5:02 PM,48.1888683406584,-1.09929856290077,-1.54948203198122,0,12,25,37,77,41,66,1,42,60
12/14/2019 8:15 PM,48.0886515165161,-1.37715492601374,5.94879648133591,0,3,12,9,9,52,66,61,82,14
12/12/2019 3:38 AM,48.5393398183115,-1.44278014844413,-0.445873534980171,0,18,1,24,16,8,49,17,32,57
12/25/2019 4:20 PM,48.3736742797185,-1.33973350019182,7.2563549514191,0,0,5,14,21,32,24,21,64,40
12/27/2019 6:23 PM,48.9721854608376,-1.07240426730011,-4.98481287527122,0,9,8,12,31,67,78,44,49,84
12/11/2019 12:53 PM,48.4086816033389,-1.22175347722217,0.839235332719626,0,5,15,46,69,2,31,36,71,58
12/8/2019 6:36 AM,48.24822960433,-1.05884439873455,14.5319065058287,0,15,21,39,6,31,89,43,17,8
12/8/2019 8:38 AM,48.7412502201,-1.63770902745319,6.29520432152562,0,8,21,45,60,7,93,27,73,56
12/20/2019 6:48 PM,48.0479471180811,-1.27209301910926,12.3793545329847,0,17,5,31,34,89,62,42,45,49
12/9/2019 9:22 AM,48.1095294277694,-1.1994315484536,-1.0109451431832,0,12,21,30,43,44,53,89,89,12
12/6/2019 5:29 AM,48.4869442072171,-1.89948717313795,6.71321165967417,0,10,24,11,28,24,40,14,58,19
12/30/2019 5:31 PM,48.5121518953294,-1.43171065041409,-1.10885555907565,0,14,15,16,31,4,89,21,50,68
12/27/2019 10:13 PM,48.8750748116873,-1.53149941867753,1.18752723987565,0,7,9,34,14,41,70,62,18,65
12/10/2019 3:53 PM,48.723979829682,-1.51680290723071,13.2362868125719,0,3,19,45,32,1,54,5,33,11
12/22/2019 4:13 PM,48.9655920569625,-1.17220373599427,-1.10063425083674,0,5,0,42,36,19,5,53,12,81
12/27/2019 7:32 AM,48.8552869739268,-1.58506033038025,2.12109294958464,0,13,8,3,93,61,43,90,84,39
12/10/2019 3:16 AM,48.0821214756379,-1.19893765738184,5.13397547376062,0,0,27,25,22,40,15,13,17,99
12/7/2019 10:26 PM,48.6906690395859,-1.03189102934296,13.7449528769334,0,3,20,36,50,73,2,51,20,75
12/21/2019 9:51 PM,48.8693165433916,-1.22420553268129,11.5370696743657,0,5,21,42,17,31,70,21,0,20
12/4/2019 4:52 AM,48.8051297314489,-1.80199293363932,-4.50695700082321,0,12,28,20,29,27,11,21,91,15
12/30/2019 4:07 AM,48.4572920372976,-1.15648994322703,6.18574053895927,0,16,15,49,64,50,4,8,85,35
12/17/2019 12:44 PM,48.8194856936203,-1.68551365737129,6.89094240306455,0,9,8,42,23,90,5,52,50,92
12/12/2019 10:37 AM,48.5650933806622,-1.06058842738186,10.787344714062,0,0,10,28,59,44,43,78,20,46
12/3/2019 2:16 AM,48.5530126223122,-1.32959416756853,10.7368939145174,0,10,17,46,97,9,88,92,88,59
12/21/2019 9:32 AM,48.1643587817272,-1.26327527280118,-0.209799507264886,0,5,9,2,82,26,18,96,84,90
12/2/2019 10:10 AM,48.7122169959881,-1.57868209275356,6.5043346246259,0,10,27,30,77,67,56,51,1,82
12/13/2019 5:24 PM,48.1766449181254,-1.46539975119075,-2.29126251036826,0,18,2,48,54,23,24,51,43,94
12/22/2019 4:08 PM,48.957110399826,-1.2950739233266,0.150226119510003,0,13,28,0,47,27,3,20,76,16
12/16/2019 9:18 PM,48.6379228144129,-1.07453629005446,-3.46730080408384,0,1,2,3,11,73,62,67,74,31
12/25/2019 11:15 AM,48.2472718750347,-1.93527086541768,5.26975875826076,0,0,22,13,43,78,39,27,15,59
12/16/2019 10:37 AM,48.6443520307747,-1.10919553465638,13.7420281869089,0,7,13,22,35,1,65,34,86,34
12/21/2019 8:24 AM,48.3872202329278,-1.18098140050703,7.3273657585156,0,7,15,7,78,36,86,52,24,36
12/21/2019 1:09 AM,48.8510537039726,-1.70854331027183,13.4213159142161,0,0,12,40,92,16,2,83,41,33
12/11/2019 5:15 PM,48.2941692212104,-1.68319288347065,8.98532938770267,0,2,3,25,67,59,20,65,17,47
12/25/2019 12:53 AM,48.291034912826,-1.27901133349119,-0.383654606707233,0,0,3,45,2,90,81,58,35,32
12/1/2019 6:36 AM,48.9947730568213,-1.09764721295687,-2.67908048428552,0,7,19,46,52,31,85,5,37,11
